customer_id,plan_type,device_brand,avg_data_usage_gb,pct_video_usage,avg_call_duration,sms_freq,monthly_spend,topup_freq,travel_score,complaint_count,target_offer,target_offer_encoded,customer_id_encoded,plan_type_encoded,device_brand_encoded,plan_type_Postpaid,plan_type_Prepaid,device_brand_Apple,device_brand_Huawei,device_brand_Oppo,device_brand_Realme,device_brand_Samsung,device_brand_Vivo,device_brand_Xiaomi
C05170,0,0,0.14696075916901766,0.359923917243358,0.481628242074928,0.40740740740740744,0.23660714285714288,0.5833333333333333,0.22744768763760087,0.0,General Offer,3,5169,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05171,1,6,0.17466016927417283,0.1789401200807762,0.6055475504322767,0.1111111111111111,0.2633928571428572,0.25,0.4328804726714002,0.0,General Offer,3,5170,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05172,1,5,0.5106437548089253,0.2353790738888638,0.3890489913544669,0.25925925925925924,0.4910714285714286,0.0,0.49946777328958686,0.2,Device Upgrade Offer,1,5171,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05173,1,0,0.13721467042831492,0.7561870948241823,0.3479827089337176,0.3333333333333333,0.2522321428571429,0.41666666666666663,0.19257904867886846,0.2,Streaming Partner Pack,6,5172,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05174,1,0,0.24134393434213897,0.5887167395348669,0.03602305475504323,0.5555555555555556,0.36383928571428575,0.5,0.0721775023453208,0.0,Data Booster,0,5173,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05175,1,2,0.08386765837394203,0.5198258263650657,0.4200288184438041,0.25925925925925924,0.23214285714285715,0.25,0.6016591054294639,0.2,General Offer,3,5174,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05176,0,0,0.17825083354706334,0.825942415255295,0.24387608069164265,0.7037037037037037,0.2723214285714286,0.25,0.43750850099051336,0.2,Family Plan Offer,2,5175,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05177,0,5,0.2498076429853808,0.2422547108082491,0.30763688760806923,0.6666666666666666,0.40625000000000006,0.25,0.5099220533935566,0.0,Device Upgrade Offer,1,5176,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05178,1,1,0.11567068479097203,0.3966712515286441,0.5194524495677234,0.37037037037037035,0.1875,0.0,0.1193428975892728,0.2,General Offer,3,5177,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05179,1,1,0.3790715568094383,0.4094959824191,0.45641210374639773,0.2962962962962963,0.37500000000000006,0.3333333333333333,0.21635170709836382,0.0,General Offer,3,5178,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05180,0,0,0.20518081559374193,0.6473279193943093,0.44488472622478387,0.5185185185185185,0.3392857142857143,0.16666666666666666,0.24433286357443473,0.0,Data Booster,0,5179,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05181,1,5,0.25365478327776353,0.0729085584151408,0.19956772334293948,0.37037037037037035,0.34375000000000006,0.16666666666666666,0.0400415346495327,0.0,Device Upgrade Offer,1,5180,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05182,0,5,0.19286996665811743,0.4165919307643154,0.10518731988472622,0.6296296296296295,0.14732142857142858,0.0,0.37529973436036584,0.0,General Offer,3,5181,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05183,1,4,0.18722749422928953,0.399589576523486,0.23342939481268013,0.2962962962962963,0.3415178571428572,0.16666666666666666,0.6059745408207955,0.0,Device Upgrade Offer,1,5182,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05184,0,2,0.05745062836624775,0.5647697148889361,0.1336455331412104,0.2962962962962963,0.13616071428571427,0.0,0.5664781294719785,0.0,General Offer,3,5183,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05185,0,3,0.33008463708643243,0.3131605668353154,0.5554755043227666,0.5185185185185185,0.4598214285714286,0.3333333333333333,0.211607610413451,0.0,General Offer,3,5184,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05186,0,6,0.3229033085406514,0.6428061096343617,0.39301152737752165,0.3333333333333333,0.38616071428571436,0.3333333333333333,0.6443895682744144,0.0,Data Booster,0,5185,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05187,0,3,0.10002564760194921,0.4808770049611007,0.6930835734870318,0.3333333333333333,0.16964285714285715,0.3333333333333333,0.25822582223161533,0.4,Retention Offer,4,5186,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05188,1,4,0.25698897153116185,0.2439648089507977,0.43984149855907784,0.6296296296296295,0.32812500000000006,0.25,0.3243707524651868,0.0,Device Upgrade Offer,1,5187,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05189,0,6,0.07386509361374712,0.5154439989859585,0.6159942363112392,0.2222222222222222,0.19196428571428573,0.25,0.1769980121882985,0.0,General Offer,3,5188,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05190,1,3,0.22698127725057704,0.3761004544425644,0.4369596541786744,0.37037037037037035,0.3348214285714286,0.16666666666666666,0.26830345917420045,0.0,General Offer,3,5189,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05191,1,5,0.14439599897409588,0.4978839832877452,0.5590778097982709,0.4444444444444444,0.21205357142857142,0.25,0.2573748927874549,0.0,General Offer,3,5190,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05192,0,1,0.08720184662734033,0.1629432488362207,0.3623919308357349,0.3333333333333333,0.13839285714285715,0.25,0.32642249618946706,0.0,General Offer,3,5191,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05193,0,4,0.04308797127468581,0.3459129954534984,0.5857348703170029,0.2962962962962963,0.14285714285714285,0.25,0.5877586586468787,0.0,General Offer,3,5192,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05194,0,3,0.2059502436522185,0.6037558826409819,0.5158501440922191,0.18518518518518517,0.25446428571428575,0.08333333333333333,0.2005831199347761,0.0,Data Booster,0,5193,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05195,1,0,0.29571685047448065,0.6811004748059384,0.11023054755043227,0.37037037037037035,0.30580357142857145,0.16666666666666666,0.1785714771559946,0.0,Data Booster,0,5194,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05196,0,0,0.040010259040779685,0.4880895425277917,0.5212536023054756,0.5185185185185185,0.13392857142857142,0.25,0.6445936273848385,0.2,General Offer,3,5195,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05197,0,6,0.13208515003847138,0.3527875765515507,0.48234870317002887,0.6296296296296295,0.19642857142857142,0.25,0.2831999576952595,0.0,General Offer,3,5196,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05198,1,5,0.12695562964862783,0.2902806415881215,0.012247838616714697,0.40740740740740744,0.1875,0.16666666666666666,0.2671882110001633,0.0,General Offer,3,5197,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05199,1,1,0.021800461656835083,0.2599155664181813,0.3357348703170029,0.37037037037037035,0.08258928571428573,0.25,0.3313997139058784,0.0,Top-up Promo,7,5198,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05200,1,6,0.08438061041292638,0.2595510594550567,0.5497118155619597,0.5555555555555556,0.234375,0.25,0.43429343311681007,0.2,General Offer,3,5199,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05201,1,3,0.24801231084893557,0.2305728596439576,0.36059077809798273,0.3333333333333333,0.2566964285714286,0.5,0.24839519805295956,0.2,General Offer,3,5200,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05202,0,3,0.04308797127468581,0.3830685487960084,0.4812680115273775,0.4814814814814814,0.16517857142857142,0.3333333333333333,0.2881221002876589,0.0,General Offer,3,5201,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05203,0,1,0.26750448833034113,0.2828885575543317,0.4265129682997118,0.2962962962962963,0.35937500000000006,0.16666666666666666,0.1584089237069318,0.0,General Offer,3,5202,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05204,0,3,0.22723775327006923,0.5105181096488506,0.3692363112391931,0.4814814814814814,0.3415178571428572,0.3333333333333333,0.43943188330124977,0.0,Data Booster,0,5203,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05205,0,2,0.15414208771479865,0.4720967049244584,0.9301152737752161,0.4814814814814814,0.2611607142857143,0.3333333333333333,0.07414884814112732,0.0,Voice Bundle,8,5204,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05206,1,1,0.03000769428058476,0.6195037243781296,0.4899135446685879,0.5185185185185185,0.10044642857142858,0.08333333333333333,0.4505600105024582,0.0,General Offer,3,5205,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05207,0,0,0.0807899461400359,0.5132115084342026,0.26368876080691644,0.6296296296296295,0.20982142857142858,0.16666666666666666,0.5893770056089271,0.2,General Offer,3,5206,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05208,1,3,0.273146960759169,0.56763093480525,0.30763688760806923,0.4814814814814814,0.27455357142857145,0.25,0.2448310682938849,0.0,Data Booster,0,5207,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05209,0,3,0.0443703513721467,0.2363787858324279,0.5226945244956772,0.40740740740740744,0.203125,0.3333333333333333,0.023686428605810925,0.0,General Offer,3,5208,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05210,1,4,0.032828930494998715,0.4979684121880521,0.46938040345821325,0.6666666666666666,0.16964285714285715,0.25,0.3993861679436094,0.0,General Offer,3,5209,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05211,0,4,0.2295460374454988,0.4498463893571723,0.31304034582132567,0.4444444444444444,0.203125,0.08333333333333333,0.1854066841303568,0.0,General Offer,3,5210,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05212,1,4,0.038984354962810976,0.0050032555357616,0.5410662824207493,0.40740740740740744,0.14955357142857142,0.25,0.17557521145976848,0.0,General Offer,3,5211,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05213,1,1,0.05309053603488074,0.3888386085245164,0.17255043227665706,0.37037037037037035,0.14732142857142858,0.16666666666666666,0.5981901408713926,0.0,General Offer,3,5212,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05214,0,0,0.22390356501667089,0.198924611441034,0.5205331412103748,0.4444444444444444,0.32142857142857145,0.0,0.22852628916962617,0.0,General Offer,3,5213,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05215,1,1,0.04565273146960759,0.0956657941258356,0.2773775216138329,0.2962962962962963,0.10267857142857144,0.5,0.13289038810139156,0.0,Top-up Promo,7,5214,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05216,0,5,0.060528340600153885,0.3379246762084933,0.47802593659942366,0.2962962962962963,0.10937500000000001,0.08333333333333333,0.1335682706233163,0.2,General Offer,3,5215,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05217,1,0,0.2582713516286227,0.2732466076233697,0.6858789625360231,0.2222222222222222,0.35267857142857145,0.16666666666666666,0.7854000125129725,0.2,General Offer,3,5216,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05218,0,0,0.05155167991792767,0.2493353358206798,0.025576368876080693,0.25925925925925924,0.20089285714285715,0.16666666666666666,0.2600853202722023,0.4,Retention Offer,4,5217,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05219,1,1,0.06514490895101308,0.1122598359128412,0.29610951008645536,0.4814814814814814,0.14285714285714285,0.16666666666666666,0.12875058524318814,0.0,General Offer,3,5218,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05220,1,1,0.35060271864580655,0.7556058831744412,0.36059077809798273,0.2222222222222222,0.39062500000000006,0.16666666666666666,0.6358493541114492,0.0,Data Booster,0,5219,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05221,1,4,0.2741728648371377,0.1508137628804684,0.47442363112391933,0.4444444444444444,0.33705357142857145,0.08333333333333333,0.20190645039822103,0.2,Device Upgrade Offer,1,5220,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05222,1,0,0.060784816619646055,0.3326344737341384,0.569164265129683,0.5555555555555556,0.11830357142857144,0.25,0.2354993636051759,0.0,Top-up Promo,7,5221,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05223,1,4,0.05334701205437291,0.5364574472439207,0.24027377521613832,0.4814814814814814,0.05803571428571429,0.08333333333333333,0.16501149159758458,0.2,Retention Offer,4,5222,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05224,1,5,0.09951269556296485,0.5956949936333219,0.43912103746397696,0.37037037037037035,0.17857142857142858,0.25,0.48283495360568957,0.0,General Offer,3,5223,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05225,1,2,0.15747627596819694,0.1796565572348199,0.4189481268011528,0.8148148148148148,0.3147321428571429,0.3333333333333333,0.3557440142804202,0.0,Device Upgrade Offer,1,5224,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05226,1,4,0.19876891510643752,0.3563221668652339,0.42327089337175794,0.40740740740740744,0.2142857142857143,0.41666666666666663,0.07723819445357286,0.4,Retention Offer,4,5225,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05227,1,1,0.12900743780456522,0.5107103355596943,0.4776657060518732,0.6666666666666666,0.12276785714285716,0.3333333333333333,0.2110483480657369,0.0,Top-up Promo,7,5226,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05228,0,3,0.09387022313413694,0.459596195595949,0.4592939481268012,0.37037037037037035,0.2633928571428572,0.41666666666666663,0.12241174569431607,0.0,General Offer,3,5227,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05229,1,6,0.27032572454475506,0.4761669985374429,0.2784582132564842,0.37037037037037035,0.4084821428571429,0.41666666666666663,0.1335005465299508,0.2,Device Upgrade Offer,1,5228,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05230,1,2,0.1305462939215183,0.1612924081732031,0.295028818443804,0.2962962962962963,0.22098214285714285,0.16666666666666666,0.628194993298111,0.0,General Offer,3,5229,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05231,0,5,0.14567837907155679,0.2348700213815722,0.0914985590778098,0.6666666666666666,0.2611607142857143,0.0,0.31981707314869334,0.2,Family Plan Offer,2,5230,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05232,1,3,0.07642985380866887,0.3696886218325173,0.36059077809798273,0.40740740740740744,0.17633928571428573,0.5833333333333333,0.1322679709507311,0.2,General Offer,3,5231,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05233,0,1,0.3205950243652218,0.3375602058394956,0.3533861671469741,0.40740740740740744,0.30133928571428575,0.3333333333333333,0.4868718558443388,0.0,General Offer,3,5232,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05234,1,2,0.09874326750448832,0.4328797959106464,0.667507204610951,0.18518518518518517,0.22098214285714285,0.25,0.6006618390524766,0.0,General Offer,3,5233,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05235,1,1,0.06104129263913824,0.1886485109926752,0.1840778097982709,0.6296296296296295,0.19642857142857142,0.16666666666666666,0.15943429560898043,0.0,General Offer,3,5234,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05236,1,4,0.04565273146960759,0.5953049654090792,0.2543227665706052,0.37037037037037035,0.16071428571428573,0.41666666666666663,0.11765971643388415,0.2,General Offer,3,5235,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05237,0,3,0.05309053603488074,0.1615536074998456,0.3710374639769453,0.18518518518518517,0.08035714285714286,0.3333333333333333,0.5063888929861196,0.2,Retention Offer,4,5236,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05238,0,1,0.15029494742241598,0.4461095811955434,0.2986311239193084,0.25925925925925924,0.09821428571428573,0.16666666666666666,0.588834004755078,0.4,Retention Offer,4,5237,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05239,1,3,0.17876378558604766,0.2373645406915328,0.35446685878962536,0.3333333333333333,0.2142857142857143,0.3333333333333333,0.3739619665753649,0.0,General Offer,3,5238,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05240,1,5,0.3621441395229546,0.3469659272672847,0.42327089337175794,0.37037037037037035,0.3504464285714286,0.3333333333333333,0.3148975657185648,0.0,Device Upgrade Offer,1,5239,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05241,0,6,0.14824313926647853,0.1053485443040848,0.3969740634005764,0.5185185185185185,0.17857142857142858,0.16666666666666666,0.3068325899426593,0.0,General Offer,3,5240,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05242,1,4,0.07822518594511413,0.3663978960334303,0.18731988472622477,0.2962962962962963,0.16741071428571427,0.25,0.11853552260936565,0.4,Retention Offer,4,5241,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05243,1,4,0.41959476788920236,0.533072518092991,0.16966858789625358,0.37037037037037035,0.5848214285714286,0.25,0.5316308664842772,0.0,Data Booster,0,5242,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05244,0,3,0.31418312387791736,0.6531680262755086,0.39805475504322774,0.25925925925925924,0.3660714285714286,0.25,0.34116952202866446,0.2,Data Booster,0,5243,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05245,0,5,0.0602718645806617,0.3804220077504301,0.11563400576368876,0.2962962962962963,0.11830357142857144,0.08333333333333333,0.44215677259086605,0.0,General Offer,3,5244,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05246,1,5,0.03154655039753783,0.1563662571999421,0.5551152737752162,0.1111111111111111,0.14285714285714285,0.25,0.2232504988651694,0.0,General Offer,3,5245,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05247,0,2,0.09079251090023081,0.5630779583207489,0.41138328530259366,0.25925925925925924,0.18526785714285715,0.3333333333333333,0.7231586761004555,0.0,General Offer,3,5246,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05248,0,6,0.010002564760194921,0.4693967409525228,0.5630403458213257,0.3333333333333333,0.171875,0.41666666666666663,0.41084763851783357,0.2,General Offer,3,5247,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05249,1,1,0.034624262631443956,0.366195541612748,0.45136887608069165,0.6296296296296295,0.053571428571428575,0.25,0.11947875486871498,0.2,Top-up Promo,7,5248,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05250,1,2,0.2913567581431136,0.2918346621458181,0.3465417867435159,0.5555555555555556,0.3080357142857143,0.16666666666666666,0.8934790990836345,0.0,Roaming Pass,5,5249,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05251,1,1,0.17209540907925105,0.3757946400552092,0.5417867435158502,0.2962962962962963,0.2991071428571429,0.16666666666666666,0.41291413578571234,0.0,General Offer,3,5250,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05252,0,1,0.12080020518081559,0.4057943664077611,0.3559077809798271,0.4444444444444444,0.27455357142857145,0.08333333333333333,0.10222399185301531,0.0,General Offer,3,5251,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05253,0,1,0.15003847140292378,0.5619161796373866,0.28638328530259366,0.4814814814814814,0.26562500000000006,0.08333333333333333,0.8476612887665764,0.0,Roaming Pass,5,5252,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05254,1,2,0.060784816619646055,0.2304323036685907,0.0626801152737752,0.4444444444444444,0.15625,0.3333333333333333,0.17560512874096,0.0,General Offer,3,5253,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05255,0,4,0.17235188509874325,0.2647007114995617,0.33285302593659943,0.18518518518518517,0.3549107142857143,0.08333333333333333,0.29509043274271035,0.2,Device Upgrade Offer,1,5254,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05256,1,5,0.4180559117722492,0.3530240843216389,0.2154178674351585,0.5555555555555556,0.5223214285714286,0.16666666666666666,0.3573560271184838,0.2,Device Upgrade Offer,1,5255,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05257,1,4,0.195178250833547,0.1284306516805294,0.22586455331412103,0.037037037037037035,0.30580357142857145,0.16666666666666666,0.7536737153257088,0.0,Device Upgrade Offer,1,5256,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05258,1,6,0.036676070787381373,0.537546685283895,0.2698126801152738,0.4444444444444444,0.1986607142857143,0.08333333333333333,0.7442912694524813,0.0,General Offer,3,5257,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05259,1,2,0.10233393177737879,0.5182386140111144,0.4531700288184438,0.25925925925925924,0.17633928571428573,0.25,0.316973784877102,0.2,General Offer,3,5258,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05260,0,6,0.2395486022056937,0.4595822031089678,0.17471181556195967,0.2962962962962963,0.3415178571428572,0.0,0.7293607681970647,0.0,Device Upgrade Offer,1,5259,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05261,1,5,0.06386252885355219,0.8840511545753704,0.1239193083573487,0.3333333333333333,0.11383928571428573,0.16666666666666666,0.2971458694436804,0.2,General Offer,3,5260,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05262,0,5,0.12362144139522953,0.5360166630746717,0.03674351585014409,0.14814814814814814,0.27008928571428575,0.16666666666666666,0.4455412895061294,0.4,Device Upgrade Offer,1,5261,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05263,1,0,0.06976147730187227,0.6690285973001641,0.436599423631124,0.5185185185185185,0.17857142857142858,0.25,0.18703587043148395,0.0,General Offer,3,5262,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C05264,1,6,0.3095665555270582,0.4122088718269741,0.48198847262247846,0.037037037037037035,0.3772321428571429,0.5833333333333333,0.1568894236390668,0.0,Device Upgrade Offer,1,5263,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05265,0,4,0.16978712490382147,0.2903112437080153,0.26260806916426516,0.25925925925925924,0.32142857142857145,0.08333333333333333,0.40771994906444187,0.2,Device Upgrade Offer,1,5264,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05266,1,3,0.08899717876378557,0.112247577398603,0.27377521613832856,0.4444444444444444,0.18080357142857142,0.08333333333333333,0.3651199752560987,0.2,General Offer,3,5265,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C05267,1,6,0.1636317004360092,0.4612590123890205,0.5162103746397695,0.4814814814814814,0.2678571428571429,0.5,0.4102700470302279,0.0,Device Upgrade Offer,1,5266,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05268,1,2,0.1487560913054629,0.5082032899084206,0.33285302593659943,0.3333333333333333,0.22098214285714285,0.16666666666666666,0.07900954758670706,0.0,General Offer,3,5267,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05269,0,5,0.005898948448320082,0.5859266646906008,0.4272334293948127,0.6296296296296295,0.10044642857142858,0.16666666666666666,0.36328923139741437,0.2,General Offer,3,5268,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05270,1,5,0.06873557322390356,0.2994359835792683,0.401657060518732,0.25925925925925924,0.12946428571428573,0.5,0.2108961454417168,0.2,General Offer,3,5269,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C05271,1,6,0.23441908181585017,0.5333603343440392,0.1797550432276657,0.5555555555555556,0.3571428571428572,0.0,0.16295639634944087,0.2,Data Booster,0,5270,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05272,1,6,0.18927930238522694,0.140418403451418,0.4362391930835735,0.5555555555555556,0.3102678571428572,0.08333333333333333,0.5502363564165936,0.0,Device Upgrade Offer,1,5271,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05273,1,1,0.09412669915362913,0.4180326203937226,0.38976945244956773,0.4444444444444444,0.22767857142857142,0.16666666666666666,0.4138564058092654,0.2,General Offer,3,5272,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05274,0,6,0.1900487304437035,0.5101727623826018,0.25684438040345825,0.2962962962962963,0.20089285714285715,0.3333333333333333,0.09653019144674987,0.0,General Offer,3,5273,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C05275,1,1,0.3131572197999487,0.5289301433442868,0.29827089337175794,0.37037037037037035,0.36830357142857145,0.25,0.2658624518435551,0.6000000000000001,Data Booster,0,5274,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C05276,1,2,0.10002564760194921,0.5639986525047842,0.11203170028818443,0.40740740740740744,0.14955357142857142,0.08333333333333333,0.5608993337099655,0.2,General Offer,3,5275,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05277,1,2,0.10079507566042574,0.5071232471648218,0.5036023054755043,0.8148148148148148,0.15401785714285715,0.41666666666666663,0.029689918610705995,0.0,General Offer,3,5276,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C05278,1,4,0.18389330597589124,0.4222673127054365,0.3940922190201729,0.37037037037037035,0.26562500000000006,0.16666666666666666,0.0964578194726261,0.0,Device Upgrade Offer,1,5277,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C05279,0,6,0.1577327519876891,0.6481099814436081,0.38328530259366,0.5925925925925926,0.2834821428571429,0.08333333333333333,0.21861675823266316,0.0,Device Upgrade Offer,1,5278,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
